"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"13/12/2024 19:00:00 - 13/12/2024 19:15:00","BZN|DE-LU","Sequence 2","314.78","",""
"13/12/2024 19:15:00 - 13/12/2024 19:30:00","BZN|DE-LU","Sequence 1","225.6","",""
"13/12/2024 19:15:00 - 13/12/2024 19:30:00","BZN|DE-LU","Sequence 2","242.9","",""
"13/12/2024 19:30:00 - 13/12/2024 19:45:00","BZN|DE-LU","Sequence 1","225.6","",""
"13/12/2024 19:30:00 - 13/12/2024 19:45:00","BZN|DE-LU","Sequence 2","203.8","",""
"13/12/2024 19:45:00 - 13/12/2024 20:00:00","BZN|DE-LU","Sequence 1","225.6","",""
"13/12/2024 19:45:00 - 13/12/2024 20:00:00","BZN|DE-LU","Sequence 2","122.1","",""
"13/12/2024 20:00:00 - 13/12/2024 20:15:00","BZN|DE-LU","Sequence 1","175.0","",""
"13/12/2024 20:00:00 - 13/12/2024 20:15:00","BZN|DE-LU","Sequence 2","239.38","",""
"13/12/2024 20:15:00 - 13/12/2024 20:30:00","BZN|DE-LU","Sequence 1","175.0","",""
"13/12/2024 20:15:00 - 13/12/2024 20:30:00","BZN|DE-LU","Sequence 2","200.8","",""
"13/12/2024 20:30:00 - 13/12/2024 20:45:00","BZN|DE-LU","Sequence 1","175.0","",""
"13/12/2024 20:30:00 - 13/12/2024 20:45:00","BZN|DE-LU","Sequence 2","176.6","",""
"13/12/2024 20:45:00 - 13/12/2024 21:00:00","BZN|DE-LU","Sequence 1","175.0","",""
"13/12/2024 20:45:00 - 13/12/2024 21:00:00","BZN|DE-LU","Sequence 2","135.8","",""
"13/12/2024 21:00:00 - 13/12/2024 21:15:00","BZN|DE-LU","Sequence 1","146.22","",""
"13/12/2024 21:00:00 - 13/12/2024 21:15:00","BZN|DE-LU","Sequence 2","180.0","",""
"13/12/2024 21:15:00 - 13/12/2024 21:30:00","BZN|DE-LU","Sequence 1","146.22","",""
"13/12/2024 21:15:00 - 13/12/2024 21:30:00","BZN|DE-LU","Sequence 2","160.02","",""
"13/12/2024 21:30:00 - 13/12/2024 21:45:00","BZN|DE-LU","Sequence 1","146.22","",""
"13/12/2024 21:30:00 - 13/12/2024 21:45:00","BZN|DE-LU","Sequence 2","145.01","",""
"13/12/2024 21:45:00 - 13/12/2024 22:00:00","BZN|DE-LU","Sequence 1","146.22","",""
"13/12/2024 21:45:00 - 13/12/2024 22:00:00","BZN|DE-LU","Sequence 2","114.68","",""
"13/12/2024 22:00:00 - 13/12/2024 22:15:00","BZN|DE-LU","Sequence 1","135.09","",""
"13/12/2024 22:00:00 - 13/12/2024 22:15:00","BZN|DE-LU","Sequence 2","155.05","",""
"13/12/2024 22:15:00 - 13/12/2024 22:30:00","BZN|DE-LU","Sequence 1","135.09","",""
"13/12/2024 22:15:00 - 13/12/2024 22:30:00","BZN|DE-LU","Sequence 2","143.1","",""
"13/12/2024 22:30:00 - 13/12/2024 22:45:00","BZN|DE-LU","Sequence 1","135.09","",""
"13/12/2024 22:30:00 - 13/12/2024 22:45:00","BZN|DE-LU","Sequence 2","134.8","",""
"13/12/2024 22:45:00 - 13/12/2024 23:00:00","BZN|DE-LU","Sequence 1","135.09","",""
"13/12/2024 22:45:00 - 13/12/2024 23:00:00","BZN|DE-LU","Sequence 2","123.7","",""
"13/12/2024 23:00:00 - 13/12/2024 23:15:00","BZN|DE-LU","Sequence 1","116.52","",""
"13/12/2024 23:00:00 - 13/12/2024 23:15:00","BZN|DE-LU","Sequence 2","145.2","",""
"13/12/2024 23:15:00 - 13/12/2024 23:30:00","BZN|DE-LU","Sequence 1","116.52","",""
"13/12/2024 23:15:00 - 13/12/2024 23:30:00","BZN|DE-LU","Sequence 2","133.8","",""
"13/12/2024 23:30:00 - 13/12/2024 23:45:00","BZN|DE-LU","Sequence 1","116.52","",""
"13/12/2024 23:30:00 - 13/12/2024 23:45:00","BZN|DE-LU","Sequence 2","122.9","",""
"13/12/2024 23:45:00 - 14/12/2024 00:00:00","BZN|DE-LU","Sequence 1","116.52","",""
"13/12/2024 23:45:00 - 14/12/2024 00:00:00","BZN|DE-LU","Sequence 2","108.6","",""
"14/12/2024 00:00:00 - 14/12/2024 00:15:00","BZN|DE-LU","Sequence 1","116.94","",""
"14/12/2024 00:00:00 - 14/12/2024 00:15:00","BZN|DE-LU","Sequence 2","132.52","",""
"14/12/2024 00:15:00 - 14/12/2024 00:30:00","BZN|DE-LU","Sequence 1","116.94","",""
"14/12/2024 00:15:00 - 14/12/2024 00:30:00","BZN|DE-LU","Sequence 2","121.9","",""
"14/12/2024 00:30:00 - 14/12/2024 00:45:00","BZN|DE-LU","Sequence 1","116.94","",""
"14/12/2024 00:30:00 - 14/12/2024 00:45:00","BZN|DE-LU","Sequence 2","111.9","",""
"14/12/2024 00:45:00 - 14/12/2024 01:00:00","BZN|DE-LU","Sequence 1","116.94","",""
"14/12/2024 00:45:00 - 14/12/2024 01:00:00","BZN|DE-LU","Sequence 2","106.16","",""
"14/12/2024 01:00:00 - 14/12/2024 01:15:00","BZN|DE-LU","Sequence 1","111.36","",""
"14/12/2024 01:00:00 - 14/12/2024 01:15:00","BZN|DE-LU","Sequence 2","120.7","",""
"14/12/2024 01:15:00 - 14/12/2024 01:30:00","BZN|DE-LU","Sequence 1","111.36","",""
"14/12/2024 01:15:00 - 14/12/2024 01:30:00","BZN|DE-LU","Sequence 2","111.0","",""
"14/12/2024 01:30:00 - 14/12/2024 01:45:00","BZN|DE-LU","Sequence 1","111.36","",""
"14/12/2024 01:30:00 - 14/12/2024 01:45:00","BZN|DE-LU","Sequence 2","106.3","",""
"14/12/2024 01:45:00 - 14/12/2024 02:00:00","BZN|DE-LU","Sequence 1","111.36","",""
"14/12/2024 01:45:00 - 14/12/2024 02:00:00","BZN|DE-LU","Sequence 2","106.71","",""
"14/12/2024 02:00:00 - 14/12/2024 02:15:00","BZN|DE-LU","Sequence 1","108.04","",""
"14/12/2024 02:00:00 - 14/12/2024 02:15:00","BZN|DE-LU","Sequence 2","122.4","",""
"14/12/2024 02:15:00 - 14/12/2024 02:30:00","BZN|DE-LU","Sequence 1","108.04","",""
"14/12/2024 02:15:00 - 14/12/2024 02:30:00","BZN|DE-LU","Sequence 2","103.7","",""
"14/12/2024 02:30:00 - 14/12/2024 02:45:00","BZN|DE-LU","Sequence 1","108.04","",""
"14/12/2024 02:30:00 - 14/12/2024 02:45:00","BZN|DE-LU","Sequence 2","100.6","",""
"14/12/2024 02:45:00 - 14/12/2024 03:00:00","BZN|DE-LU","Sequence 1","108.04","",""
"14/12/2024 02:45:00 - 14/12/2024 03:00:00","BZN|DE-LU","Sequence 2","102.11","",""
"14/12/2024 03:00:00 - 14/12/2024 03:15:00","BZN|DE-LU","Sequence 1","99.02","",""
"14/12/2024 03:00:00 - 14/12/2024 03:15:00","BZN|DE-LU","Sequence 2","101.8","",""
"14/12/2024 03:15:00 - 14/12/2024 03:30:00","BZN|DE-LU","Sequence 1","99.02","",""
"14/12/2024 03:15:00 - 14/12/2024 03:30:00","BZN|DE-LU","Sequence 2","99.66","",""
"14/12/2024 03:30:00 - 14/12/2024 03:45:00","BZN|DE-LU","Sequence 1","99.02","",""
"14/12/2024 03:30:00 - 14/12/2024 03:45:00","BZN|DE-LU","Sequence 2","104.5","",""
"14/12/2024 03:45:00 - 14/12/2024 04:00:00","BZN|DE-LU","Sequence 1","99.02","",""
"14/12/2024 03:45:00 - 14/12/2024 04:00:00","BZN|DE-LU","Sequence 2","102.9","",""
"14/12/2024 04:00:00 - 14/12/2024 04:15:00","BZN|DE-LU","Sequence 1","93.44","",""
"14/12/2024 04:00:00 - 14/12/2024 04:15:00","BZN|DE-LU","Sequence 2","99.0","",""
"14/12/2024 04:15:00 - 14/12/2024 04:30:00","BZN|DE-LU","Sequence 1","93.44","",""
"14/12/2024 04:15:00 - 14/12/2024 04:30:00","BZN|DE-LU","Sequence 2","101.5","",""
"14/12/2024 04:30:00 - 14/12/2024 04:45:00","BZN|DE-LU","Sequence 1","93.44","",""
"14/12/2024 04:30:00 - 14/12/2024 04:45:00","BZN|DE-LU","Sequence 2","93.0","",""
"14/12/2024 04:45:00 - 14/12/2024 05:00:00","BZN|DE-LU","Sequence 1","93.44","",""
"14/12/2024 04:45:00 - 14/12/2024 05:00:00","BZN|DE-LU","Sequence 2","102.1","",""
"14/12/2024 05:00:00 - 14/12/2024 05:15:00","BZN|DE-LU","Sequence 1","91.55","",""
"14/12/2024 05:00:00 - 14/12/2024 05:15:00","BZN|DE-LU","Sequence 2","105.34","",""
"14/12/2024 05:15:00 - 14/12/2024 05:30:00","BZN|DE-LU","Sequence 1","91.55","",""
"14/12/2024 05:15:00 - 14/12/2024 05:30:00","BZN|DE-LU","Sequence 2","97.3","",""
"14/12/2024 05:30:00 - 14/12/2024 05:45:00","BZN|DE-LU","Sequence 1","91.55","",""
"14/12/2024 05:30:00 - 14/12/2024 05:45:00","BZN|DE-LU","Sequence 2","99.2","",""
"14/12/2024 05:45:00 - 14/12/2024 06:00:00","BZN|DE-LU","Sequence 1","91.55","",""
"14/12/2024 05:45:00 - 14/12/2024 06:00:00","BZN|DE-LU","Sequence 2","90.4","",""
"14/12/2024 06:00:00 - 14/12/2024 06:15:00","BZN|DE-LU","Sequence 1","92.35","",""
"14/12/2024 06:00:00 - 14/12/2024 06:15:00","BZN|DE-LU","Sequence 2","95.5","",""
"14/12/2024 06:15:00 - 14/12/2024 06:30:00","BZN|DE-LU","Sequence 1","92.35","",""
"14/12/2024 06:15:00 - 14/12/2024 06:30:00","BZN|DE-LU","Sequence 2","93.8","",""
"14/12/2024 06:30:00 - 14/12/2024 06:45:00","BZN|DE-LU","Sequence 1","92.35","",""
"14/12/2024 06:30:00 - 14/12/2024 06:45:00","BZN|DE-LU","Sequence 2","97.1","",""
"14/12/2024 06:45:00 - 14/12/2024 07:00:00","BZN|DE-LU","Sequence 1","92.35","",""
"14/12/2024 06:45:00 - 14/12/2024 07:00:00","BZN|DE-LU","Sequence 2","113.6","",""
"14/12/2024 07:00:00 - 14/12/2024 07:15:00","BZN|DE-LU","Sequence 1","101.67","",""
"14/12/2024 07:00:00 - 14/12/2024 07:15:00","BZN|DE-LU","Sequence 2","76.25","",""
"14/12/2024 07:15:00 - 14/12/2024 07:30:00","BZN|DE-LU","Sequence 1","101.67","",""
"14/12/2024 07:15:00 - 14/12/2024 07:30:00","BZN|DE-LU","Sequence 2","106.5","",""
"14/12/2024 07:30:00 - 14/12/2024 07:45:00","BZN|DE-LU","Sequence 1","101.67","",""
"14/12/2024 07:30:00 - 14/12/2024 07:45:00","BZN|DE-LU","Sequence 2","116.9","",""
"14/12/2024 07:45:00 - 14/12/2024 08:00:00","BZN|DE-LU","Sequence 1","101.67","",""
"14/12/2024 07:45:00 - 14/12/2024 08:00:00","BZN|DE-LU","Sequence 2","132.7","",""
"14/12/2024 08:00:00 - 14/12/2024 08:15:00","BZN|DE-LU","Sequence 1","113.75","",""
"14/12/2024 08:00:00 - 14/12/2024 08:15:00","BZN|DE-LU","Sequence 2","97.59","",""
"14/12/2024 08:15:00 - 14/12/2024 08:30:00","BZN|DE-LU","Sequence 1","113.75","",""
"14/12/2024 08:15:00 - 14/12/2024 08:30:00","BZN|DE-LU","Sequence 2","114.61","",""
"14/12/2024 08:30:00 - 14/12/2024 08:45:00","BZN|DE-LU","Sequence 1","113.75","",""
"14/12/2024 08:30:00 - 14/12/2024 08:45:00","BZN|DE-LU","Sequence 2","127.7","",""
"14/12/2024 08:45:00 - 14/12/2024 09:00:00","BZN|DE-LU","Sequence 1","113.75","",""
"14/12/2024 08:45:00 - 14/12/2024 09:00:00","BZN|DE-LU","Sequence 2","110.09","",""
"14/12/2024 09:00:00 - 14/12/2024 09:15:00","BZN|DE-LU","Sequence 1","124.98","",""
"14/12/2024 09:00:00 - 14/12/2024 09:15:00","BZN|DE-LU","Sequence 2","137.2","",""
"14/12/2024 09:15:00 - 14/12/2024 09:30:00","BZN|DE-LU","Sequence 1","124.98","",""
"14/12/2024 09:15:00 - 14/12/2024 09:30:00","BZN|DE-LU","Sequence 2","121.6","",""
"14/12/2024 09:30:00 - 14/12/2024 09:45:00","BZN|DE-LU","Sequence 1","124.98","",""
"14/12/2024 09:30:00 - 14/12/2024 09:45:00","BZN|DE-LU","Sequence 2","113.79","",""
"14/12/2024 09:45:00 - 14/12/2024 10:00:00","BZN|DE-LU","Sequence 1","124.98","",""
"14/12/2024 09:45:00 - 14/12/2024 10:00:00","BZN|DE-LU","Sequence 2","100.09","",""
"14/12/2024 10:00:00 - 14/12/2024 10:15:00","BZN|DE-LU","Sequence 1","120.93","",""
"14/12/2024 10:00:00 - 14/12/2024 10:15:00","BZN|DE-LU","Sequence 2","124.5","",""
"14/12/2024 10:15:00 - 14/12/2024 10:30:00","BZN|DE-LU","Sequence 1","120.93","",""
"14/12/2024 10:15:00 - 14/12/2024 10:30:00","BZN|DE-LU","Sequence 2","113.8","",""
"14/12/2024 10:30:00 - 14/12/2024 10:45:00","BZN|DE-LU","Sequence 1","120.93","",""
"14/12/2024 10:30:00 - 14/12/2024 10:45:00","BZN|DE-LU","Sequence 2","110.2","",""
"14/12/2024 10:45:00 - 14/12/2024 11:00:00","BZN|DE-LU","Sequence 1","120.93","",""
"14/12/2024 10:45:00 - 14/12/2024 11:00:00","BZN|DE-LU","Sequence 2","108.5","",""
"14/12/2024 11:00:00 - 14/12/2024 11:15:00","BZN|DE-LU","Sequence 1","107.48","",""
"14/12/2024 11:00:00 - 14/12/2024 11:15:00","BZN|DE-LU","Sequence 2","118.8","",""
"14/12/2024 11:15:00 - 14/12/2024 11:30:00","BZN|DE-LU","Sequence 1","107.48","",""
"14/12/2024 11:15:00 - 14/12/2024 11:30:00","BZN|DE-LU","Sequence 2","103.18","",""
"14/12/2024 11:30:00 - 14/12/2024 11:45:00","BZN|DE-LU","Sequence 1","107.48","",""
"14/12/2024 11:30:00 - 14/12/2024 11:45:00","BZN|DE-LU","Sequence 2","107.9","",""
"14/12/2024 11:45:00 - 14/12/2024 12:00:00","BZN|DE-LU","Sequence 1","107.48","",""
"14/12/2024 11:45:00 - 14/12/2024 12:00:00","BZN|DE-LU","Sequence 2","102.2","",""
"14/12/2024 12:00:00 - 14/12/2024 12:15:00","BZN|DE-LU","Sequence 1","104.71","",""
"14/12/2024 12:00:00 - 14/12/2024 12:15:00","BZN|DE-LU","Sequence 2","109.52","",""
"14/12/2024 12:15:00 - 14/12/2024 12:30:00","BZN|DE-LU","Sequence 1","104.71","",""
"14/12/2024 12:15:00 - 14/12/2024 12:30:00","BZN|DE-LU","Sequence 2","105.3","",""
"14/12/2024 12:30:00 - 14/12/2024 12:45:00","BZN|DE-LU","Sequence 1","104.71","",""
"14/12/2024 12:30:00 - 14/12/2024 12:45:00","BZN|DE-LU","Sequence 2","103.4","",""
"14/12/2024 12:45:00 - 14/12/2024 13:00:00","BZN|DE-LU","Sequence 1","104.71","",""
"14/12/2024 12:45:00 - 14/12/2024 13:00:00","BZN|DE-LU","Sequence 2","99.8","",""
"14/12/2024 13:00:00 - 14/12/2024 13:15:00","BZN|DE-LU","Sequence 1","102.96","",""
"14/12/2024 13:00:00 - 14/12/2024 13:15:00","BZN|DE-LU","Sequence 2","101.89","",""
"14/12/2024 13:15:00 - 14/12/2024 13:30:00","BZN|DE-LU","Sequence 1","102.96","",""
"14/12/2024 13:15:00 - 14/12/2024 13:30:00","BZN|DE-LU","Sequence 2","104.3","",""
"14/12/2024 13:30:00 - 14/12/2024 13:45:00","BZN|DE-LU","Sequence 1","102.96","",""
"14/12/2024 13:30:00 - 14/12/2024 13:45:00","BZN|DE-LU","Sequence 2","101.5","",""
"14/12/2024 13:45:00 - 14/12/2024 14:00:00","BZN|DE-LU","Sequence 1","102.96","",""
"14/12/2024 13:45:00 - 14/12/2024 14:00:00","BZN|DE-LU","Sequence 2","98.7","",""
"14/12/2024 14:00:00 - 14/12/2024 14:15:00","BZN|DE-LU","Sequence 1","96.63","",""
"14/12/2024 14:00:00 - 14/12/2024 14:15:00","BZN|DE-LU","Sequence 2","96.0","",""
"14/12/2024 14:15:00 - 14/12/2024 14:30:00","BZN|DE-LU","Sequence 1","96.63","",""
"14/12/2024 14:15:00 - 14/12/2024 14:30:00","BZN|DE-LU","Sequence 2","99.9","",""
"14/12/2024 14:30:00 - 14/12/2024 14:45:00","BZN|DE-LU","Sequence 1","96.63","",""
"14/12/2024 14:30:00 - 14/12/2024 14:45:00","BZN|DE-LU","Sequence 2","107.2","",""
"14/12/2024 14:45:00 - 14/12/2024 15:00:00","BZN|DE-LU","Sequence 1","96.63","",""
"14/12/2024 14:45:00 - 14/12/2024 15:00:00","BZN|DE-LU","Sequence 2","100.08","",""
"14/12/2024 15:00:00 - 14/12/2024 15:15:00","BZN|DE-LU","Sequence 1","98.24","",""
"14/12/2024 15:00:00 - 14/12/2024 15:15:00","BZN|DE-LU","Sequence 2","99.8","",""
"14/12/2024 15:15:00 - 14/12/2024 15:30:00","BZN|DE-LU","Sequence 1","98.24","",""
"14/12/2024 15:15:00 - 14/12/2024 15:30:00","BZN|DE-LU","Sequence 2","101.7","",""
"14/12/2024 15:30:00 - 14/12/2024 15:45:00","BZN|DE-LU","Sequence 1","98.24","",""
"14/12/2024 15:30:00 - 14/12/2024 15:45:00","BZN|DE-LU","Sequence 2","105.9","",""
"14/12/2024 15:45:00 - 14/12/2024 16:00:00","BZN|DE-LU","Sequence 1","98.24","",""
"14/12/2024 15:45:00 - 14/12/2024 16:00:00","BZN|DE-LU","Sequence 2","108.01","",""
"14/12/2024 16:00:00 - 14/12/2024 16:15:00","BZN|DE-LU","Sequence 1","105.67","",""
"14/12/2024 16:00:00 - 14/12/2024 16:15:00","BZN|DE-LU","Sequence 2","105.0","",""
"14/12/2024 16:15:00 - 14/12/2024 16:30:00","BZN|DE-LU","Sequence 1","105.67","",""
"14/12/2024 16:15:00 - 14/12/2024 16:30:00","BZN|DE-LU","Sequence 2","110.9","",""
"14/12/2024 16:30:00 - 14/12/2024 16:45:00","BZN|DE-LU","Sequence 1","105.67","",""
"14/12/2024 16:30:00 - 14/12/2024 16:45:00","BZN|DE-LU","Sequence 2","83.08","",""
"14/12/2024 16:45:00 - 14/12/2024 17:00:00","BZN|DE-LU","Sequence 1","105.67","",""
"14/12/2024 16:45:00 - 14/12/2024 17:00:00","BZN|DE-LU","Sequence 2","126.7","",""
"14/12/2024 17:00:00 - 14/12/2024 17:15:00","BZN|DE-LU","Sequence 1","121.12","",""
"14/12/2024 17:00:00 - 14/12/2024 17:15:00","BZN|DE-LU","Sequence 2","90.01","",""
"14/12/2024 17:15:00 - 14/12/2024 17:30:00","BZN|DE-LU","Sequence 1","121.12","",""
"14/12/2024 17:15:00 - 14/12/2024 17:30:00","BZN|DE-LU","Sequence 2","109.01","",""
"14/12/2024 17:30:00 - 14/12/2024 17:45:00","BZN|DE-LU","Sequence 1","121.12","",""
"14/12/2024 17:30:00 - 14/12/2024 17:45:00","BZN|DE-LU","Sequence 2","102.52","",""
"14/12/2024 17:45:00 - 14/12/2024 18:00:00","BZN|DE-LU","Sequence 1","121.12","",""
"14/12/2024 17:45:00 - 14/12/2024 18:00:00","BZN|DE-LU","Sequence 2","122.8","",""
"14/12/2024 18:00:00 - 14/12/2024 18:15:00","BZN|DE-LU","Sequence 1","93.15","",""
"14/12/2024 18:00:00 - 14/12/2024 18:15:00","BZN|DE-LU","Sequence 2","83.84","",""
"14/12/2024 18:15:00 - 14/12/2024 18:30:00","BZN|DE-LU","Sequence 1","93.15","",""
"14/12/2024 18:15:00 - 14/12/2024 18:30:00","BZN|DE-LU","Sequence 2","105.0","",""
"14/12/2024 18:30:00 - 14/12/2024 18:45:00","BZN|DE-LU","Sequence 1","93.15","",""
"14/12/2024 18:30:00 - 14/12/2024 18:45:00","BZN|DE-LU","Sequence 2","100.04","",""
"14/12/2024 18:45:00 - 14/12/2024 19:00:00","BZN|DE-LU","Sequence 1","93.15","",""
"14/12/2024 18:45:00 - 14/12/2024 19:00:00","BZN|DE-LU","Sequence 2","92.59","",""
"14/12/2024 19:00:00 - 14/12/2024 19:15:00","BZN|DE-LU","Sequence 1","95.6","",""
"14/12/2024 19:00:00 - 14/12/2024 19:15:00","BZN|DE-LU","Sequence 2","97.54","",""
"14/12/2024 19:15:00 - 14/12/2024 19:30:00","BZN|DE-LU","Sequence 1","95.6","",""
"14/12/2024 19:15:00 - 14/12/2024 19:30:00","BZN|DE-LU","Sequence 2","87.58","",""
"14/12/2024 19:30:00 - 14/12/2024 19:45:00","BZN|DE-LU","Sequence 1","95.6","",""
"14/12/2024 19:30:00 - 14/12/2024 19:45:00","BZN|DE-LU","Sequence 2","92.59","",""
"14/12/2024 19:45:00 - 14/12/2024 20:00:00","BZN|DE-LU","Sequence 1","95.6","",""
"14/12/2024 19:45:00 - 14/12/2024 20:00:00","BZN|DE-LU","Sequence 2","78.24","",""
"14/12/2024 20:00:00 - 14/12/2024 20:15:00","BZN|DE-LU","Sequence 1","86.01","",""
"14/12/2024 20:00:00 - 14/12/2024 20:15:00","BZN|DE-LU","Sequence 2","100.04","",""
"14/12/2024 20:15:00 - 14/12/2024 20:30:00","BZN|DE-LU","Sequence 1","86.01","",""
"14/12/2024 20:15:00 - 14/12/2024 20:30:00","BZN|DE-LU","Sequence 2","85.02","",""
"14/12/2024 20:30:00 - 14/12/2024 20:45:00","BZN|DE-LU","Sequence 1","86.01","",""
"14/12/2024 20:30:00 - 14/12/2024 20:45:00","BZN|DE-LU","Sequence 2","70.54","",""
"14/12/2024 20:45:00 - 14/12/2024 21:00:00","BZN|DE-LU","Sequence 1","86.01","",""
"14/12/2024 20:45:00 - 14/12/2024 21:00:00","BZN|DE-LU","Sequence 2","72.2","",""
"14/12/2024 21:00:00 - 14/12/2024 21:15:00","BZN|DE-LU","Sequence 1","82.78","",""
"14/12/2024 21:00:00 - 14/12/2024 21:15:00","BZN|DE-LU","Sequence 2","81.31","",""
"14/12/2024 21:15:00 - 14/12/2024 21:30:00","BZN|DE-LU","Sequence 1","82.78","",""
"14/12/2024 21:15:00 - 14/12/2024 21:30:00","BZN|DE-LU","Sequence 2","85.2","",""
"14/12/2024 21:30:00 - 14/12/2024 21:45:00","BZN|DE-LU","Sequence 1","82.78","",""
"14/12/2024 21:30:00 - 14/12/2024 21:45:00","BZN|DE-LU","Sequence 2","71.3","",""
"14/12/2024 21:45:00 - 14/12/2024 22:00:00","BZN|DE-LU","Sequence 1","82.78","",""
"14/12/2024 21:45:00 - 14/12/2024 22:00:00","BZN|DE-LU","Sequence 2","57.5","",""
"14/12/2024 22:00:00 - 14/12/2024 22:15:00","BZN|DE-LU","Sequence 1","87.25","",""
"14/12/2024 22:00:00 - 14/12/2024 22:15:00","BZN|DE-LU","Sequence 2","85.9","",""
"14/12/2024 22:15:00 - 14/12/2024 22:30:00","BZN|DE-LU","Sequence 1","87.25","",""
"14/12/2024 22:15:00 - 14/12/2024 22:30:00","BZN|DE-LU","Sequence 2","72.2","",""
"14/12/2024 22:30:00 - 14/12/2024 22:45:00","BZN|DE-LU","Sequence 1","87.25","",""
"14/12/2024 22:30:00 - 14/12/2024 22:45:00","BZN|DE-LU","Sequence 2","68.59","",""
"14/12/2024 22:45:00 - 14/12/2024 23:00:00","BZN|DE-LU","Sequence 1","87.25","",""
"14/12/2024 22:45:00 - 14/12/2024 23:00:00","BZN|DE-LU","Sequence 2","61.8","",""
"14/12/2024 23:00:00 - 14/12/2024 23:15:00","BZN|DE-LU","Sequence 1","73.81","",""
"14/12/2024 23:00:00 - 14/12/2024 23:15:00","BZN|DE-LU","Sequence 2","80.76","",""
"14/12/2024 23:15:00 - 14/12/2024 23:30:00","BZN|DE-LU","Sequence 1","73.81","",""
"14/12/2024 23:15:00 - 14/12/2024 23:30:00","BZN|DE-LU","Sequence 2","70.6","",""
"14/12/2024 23:30:00 - 14/12/2024 23:45:00","BZN|DE-LU","Sequence 1","73.81","",""
"14/12/2024 23:30:00 - 14/12/2024 23:45:00","BZN|DE-LU","Sequence 2","59.8","",""
"14/12/2024 23:45:00 - 15/12/2024 00:00:00","BZN|DE-LU","Sequence 1","73.81","",""
"14/12/2024 23:45:00 - 15/12/2024 00:00:00","BZN|DE-LU","Sequence 2","47.3","",""
"15/12/2024 00:00:00 - 15/12/2024 00:15:00","BZN|DE-LU","Sequence 1","73.58","",""
"15/12/2024 00:00:00 - 15/12/2024 00:15:00","BZN|DE-LU","Sequence 2","81.1","",""
"15/12/2024 00:15:00 - 15/12/2024 00:30:00","BZN|DE-LU","Sequence 1","73.58","",""
"15/12/2024 00:15:00 - 15/12/2024 00:30:00","BZN|DE-LU","Sequence 2","70.3","",""
"15/12/2024 00:30:00 - 15/12/2024 00:45:00","BZN|DE-LU","Sequence 1","73.58","",""
"15/12/2024 00:30:00 - 15/12/2024 00:45:00","BZN|DE-LU","Sequence 2","44.7","",""
"15/12/2024 00:45:00 - 15/12/2024 01:00:00","BZN|DE-LU","Sequence 1","73.58","",""
"15/12/2024 00:45:00 - 15/12/2024 01:00:00","BZN|DE-LU","Sequence 2","52.5","",""
"15/12/2024 01:00:00 - 15/12/2024 01:15:00","BZN|DE-LU","Sequence 1","68.48","",""
"15/12/2024 01:00:00 - 15/12/2024 01:15:00","BZN|DE-LU","Sequence 2","72.2","",""
"15/12/2024 01:15:00 - 15/12/2024 01:30:00","BZN|DE-LU","Sequence 1","68.48","",""
"15/12/2024 01:15:00 - 15/12/2024 01:30:00","BZN|DE-LU","Sequence 2","61.6","",""
"15/12/2024 01:30:00 - 15/12/2024 01:45:00","BZN|DE-LU","Sequence 1","68.48","",""
"15/12/2024 01:30:00 - 15/12/2024 01:45:00","BZN|DE-LU","Sequence 2","57.0","",""
"15/12/2024 01:45:00 - 15/12/2024 02:00:00","BZN|DE-LU","Sequence 1","68.48","",""
"15/12/2024 01:45:00 - 15/12/2024 02:00:00","BZN|DE-LU","Sequence 2","51.04","",""
"15/12/2024 02:00:00 - 15/12/2024 02:15:00","BZN|DE-LU","Sequence 1","67.61","",""
"15/12/2024 02:00:00 - 15/12/2024 02:15:00","BZN|DE-LU","Sequence 2","64.9","",""
"15/12/2024 02:15:00 - 15/12/2024 02:30:00","BZN|DE-LU","Sequence 1","67.61","",""
"15/12/2024 02:15:00 - 15/12/2024 02:30:00","BZN|DE-LU","Sequence 2","58.5","",""
"15/12/2024 02:30:00 - 15/12/2024 02:45:00","BZN|DE-LU","Sequence 1","67.61","",""
"15/12/2024 02:30:00 - 15/12/2024 02:45:00","BZN|DE-LU","Sequence 2","55.5","",""
"15/12/2024 02:45:00 - 15/12/2024 03:00:00","BZN|DE-LU","Sequence 1","67.61","",""
"15/12/2024 02:45:00 - 15/12/2024 03:00:00","BZN|DE-LU","Sequence 2","53.4","",""
"15/12/2024 03:00:00 - 15/12/2024 03:15:00","BZN|DE-LU","Sequence 1","59.39","",""
"15/12/2024 03:00:00 - 15/12/2024 03:15:00","BZN|DE-LU","Sequence 2","56.8","",""
"15/12/2024 03:15:00 - 15/12/2024 03:30:00","BZN|DE-LU","Sequence 1","59.39","",""
"15/12/2024 03:15:00 - 15/12/2024 03:30:00","BZN|DE-LU","Sequence 2","54.3","",""
"15/12/2024 03:30:00 - 15/12/2024 03:45:00","BZN|DE-LU","Sequence 1","59.39","",""
"15/12/2024 03:30:00 - 15/12/2024 03:45:00","BZN|DE-LU","Sequence 2","54.2","",""
"15/12/2024 03:45:00 - 15/12/2024 04:00:00","BZN|DE-LU","Sequence 1","59.39","",""
